STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PRICE_TYPE,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,SECTOR_ECONOMY,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2015,111.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2016,117.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2017,122.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2018,120.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2019,115.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2020,113.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2021,116.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2022,121.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2023,118.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_DEFLATOR_PY,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S_T97,S_1,A,2024,116.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2010,67.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2011,80.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2012,77.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2013,87.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2014,89.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2015,85.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2016,90.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2017,88.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2018,95.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2019,97
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2020,86.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2022,75
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2023,83.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2024,80.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2010,132.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2011,141.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2012,144.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2013,144.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2014,125
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2015,107.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2016,107
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2017,100.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2018,103.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2019,101.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2020,98.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2022,70
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2023,68.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2024,70.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2010,120.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2011,129.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2012,126.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2013,117.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2014,106.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2015,93.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2016,97.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2017,101.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2018,102.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2019,103.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2020,97.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2022,59
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2023,66.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2024,71.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2010,122.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2011,128.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2012,131.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2013,129.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2014,120.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2015,106.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2016,108.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2017,101.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2018,104.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2019,100.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2020,99.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2022,69.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2023,69
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2024,67.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2010,233.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2011,230.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2012,196.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2013,181.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2014,160.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2015,124.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2016,113
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2017,108
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2018,107.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2019,105.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2020,99.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2022,77.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2023,82
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2024,82.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2010,73.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2011,76.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2012,72.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2013,63.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2014,50.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2015,44.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2016,52.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2017,66.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2018,71.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2019,88.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2020,93.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2022,35.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2023,44
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2024,52.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2010,96.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2011,100.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2012,104.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2013,106.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2014,93.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2015,81
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2016,84.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2017,88.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2018,92.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2019,95.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2020,100.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2022,68.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2023,74.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2024,74.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,H,S_1,A,2010,99.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,H,S_1,A,2011,113.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,H,S_1,A,2012,112.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,H,S_1,A,2013,114.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,OUTPUT_GDS_SVC,IDX_VOL_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,H,S_1,A,2014,104.4
