STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE_PERIOD,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,NACE,COST_DIRECTION,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,90_0,_T,A,2015,84921
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,90_0,_T,A,2016,200444
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,90_0,_T,A,2018,419403
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,90_0,_T,A,2023,212096
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,90_0,_T,A,2024,261948
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,90_0,_T,A,2025,289810
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_AST_WERE_IN_USE,A,2021,3071
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_AST_WERE_IN_USE,A,2023,754
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_AST_WERE_IN_USE,A,2024,1740
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_AST_WERE_IN_USE,A,2025,7626
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_CREAT_NEW_AST,A,2021,258151
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_CREAT_NEW_AST,A,2022,67724
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_CREAT_NEW_AST,A,2023,283536
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_CREAT_NEW_AST,A,2024,195719
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,ACQST_CREAT_NEW_AST,A,2025,232178
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,IMPROV_RECON_MODRN,A,2021,722970
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,IMPROV_RECON_MODRN,A,2022,2391
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,IMPROV_RECON_MODRN,A,2023,4198
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,IMPROV_RECON_MODRN,A,2024,14948
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,IMPROV_RECON_MODRN,A,2025,6248
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,OVERHAUL,A,2021,52270
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,OVERHAUL,A,2023,29843
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,OVERHAUL,A,2024,22395
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,OVERHAUL,A,2025,39570
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2015,124678
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2017,321736
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2018,601399
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2019,605129
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2020,500869
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2021,1036462
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2022,73983
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2023,318331
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2024,234802
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91,_T,A,2025,285622
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,ACQST_AST_WERE_IN_USE,A,2023,754
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,ACQST_AST_WERE_IN_USE,A,2024,1740
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,ACQST_AST_WERE_IN_USE,A,2025,7626
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,ACQST_CREAT_NEW_AST,A,2023,283536
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,ACQST_CREAT_NEW_AST,A,2024,195719
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,ACQST_CREAT_NEW_AST,A,2025,232178
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,IMPROV_RECON_MODRN,A,2023,4198
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,IMPROV_RECON_MODRN,A,2024,14948
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,IMPROV_RECON_MODRN,A,2025,6248
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,OVERHAUL,A,2023,29843
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,OVERHAUL,A,2024,22395
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,OVERHAUL,A,2025,39570
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,_T,A,2015,124678
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,_T,A,2017,321736
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,_T,A,2018,601399
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,_T,A,2020,500869
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,_T,A,2023,318331
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,_T,A,2024,234802
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,91_0,_T,A,2025,285622
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,ACQST_AST_WERE_IN_USE,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,ACQST_CREAT_NEW_AST,A,2021,262678
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,ACQST_CREAT_NEW_AST,A,2022,205790
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,ACQST_CREAT_NEW_AST,A,2023,316621
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,ACQST_CREAT_NEW_AST,A,2024,1149019
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,ACQST_CREAT_NEW_AST,A,2025,982986
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,IMPROV_RECON_MODRN,A,2023,881
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,IMPROV_RECON_MODRN,A,2024,30579
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,OVERHAUL,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2015,3331
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2018,5896
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2019,6422
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2021,262815
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2022,205864
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2023,338042
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2024,1179598
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92,_T,A,2025,1116170
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,ACQST_AST_WERE_IN_USE,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,ACQST_CREAT_NEW_AST,A,2023,316621
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,ACQST_CREAT_NEW_AST,A,2024,1149019
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,ACQST_CREAT_NEW_AST,A,2025,982986
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,IMPROV_RECON_MODRN,A,2023,881
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,IMPROV_RECON_MODRN,A,2024,30579
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,OVERHAUL,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,_T,A,2015,3331
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,_T,A,2018,5896
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,_T,A,2023,338042
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,_T,A,2024,1179598
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,92_0,_T,A,2025,1116170
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_AST_WERE_IN_USE,A,2021,15369
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_AST_WERE_IN_USE,A,2022,10104
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_AST_WERE_IN_USE,A,2023,18241
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_AST_WERE_IN_USE,A,2024,42856
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_CREAT_NEW_AST,A,2021,2072168
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_CREAT_NEW_AST,A,2022,1602107
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_CREAT_NEW_AST,A,2023,2688738
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_CREAT_NEW_AST,A,2024,2439411
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,ACQST_CREAT_NEW_AST,A,2025,5624952
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,IMPROV_RECON_MODRN,A,2021,524118
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,IMPROV_RECON_MODRN,A,2022,116929
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,IMPROV_RECON_MODRN,A,2023,206352
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,IMPROV_RECON_MODRN,A,2024,295856
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,OVERHAUL,A,2021,27689
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,OVERHAUL,A,2022,15956
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,OVERHAUL,A,2023,47917
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,OVERHAUL,A,2024,28848
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,OVERHAUL,A,2025,21885
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2015,831394
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2016,644628
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2017,1062982
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2018,2636470
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2019,3065792
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2020,2005616
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2021,2639344
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2022,1745096
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2023,2961248
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2024,2806971
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93,_T,A,2025,5940657
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_AST_WERE_IN_USE,A,2021,8684
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_AST_WERE_IN_USE,A,2022,6263
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_AST_WERE_IN_USE,A,2023,17477
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_AST_WERE_IN_USE,A,2024,42466
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_CREAT_NEW_AST,A,2021,1926611
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_CREAT_NEW_AST,A,2022,1186984
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_CREAT_NEW_AST,A,2023,2305710
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_CREAT_NEW_AST,A,2024,2317234
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,ACQST_CREAT_NEW_AST,A,2025,5356198
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,IMPROV_RECON_MODRN,A,2021,458021
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,IMPROV_RECON_MODRN,A,2022,108898
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,IMPROV_RECON_MODRN,A,2023,199784
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,IMPROV_RECON_MODRN,A,2024,277778
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,OVERHAUL,A,2021,17473
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,OVERHAUL,A,2022,14239
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,OVERHAUL,A,2023,47166
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,OVERHAUL,A,2024,27934
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,OVERHAUL,A,2025,16029
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2015,686704
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2016,368511
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2017,563434
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2018,1820718
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2019,1658461
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2020,1601893
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2021,2410789
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2022,1316384
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2023,2570137
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2024,2665412
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_1,_T,A,2025,5643686
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_AST_WERE_IN_USE,A,2021,6685
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_AST_WERE_IN_USE,A,2022,3841
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_AST_WERE_IN_USE,A,2023,764
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_AST_WERE_IN_USE,A,2024,390
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_CREAT_NEW_AST,A,2021,145557
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_CREAT_NEW_AST,A,2022,415123
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_CREAT_NEW_AST,A,2023,383028
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_CREAT_NEW_AST,A,2024,122177
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,ACQST_CREAT_NEW_AST,A,2025,268754
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,IMPROV_RECON_MODRN,A,2021,66097
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,IMPROV_RECON_MODRN,A,2022,8031
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,IMPROV_RECON_MODRN,A,2023,6568
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,_T,_T,93_2,IMPROV_RECON_MODRN,A,2024,18078
