STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2022-M08,5731.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2022-M09,6745.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2022-M10,7745.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2022-M11,8654.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2022-M12,10249
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M01,711.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M02,1427.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M03,2318.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M04,3025.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M05,3962.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M06,5053.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M07,6072
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M08,7320.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M09,8713.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M10,10008.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M11,11295.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2023-M12,13511.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M01,1074.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M02,2284.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M03,3803.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M04,5251.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M05,6704.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M06,8253.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M07,9722.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M08,11153.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M09,12950.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M10,14852.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M11,16482.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2024-M12,19184.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M01,1499.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M02,3130.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M03,5073.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M04,6707.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M05,8927.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M06,11209.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M07,13431.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M08,15545.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M09,17963.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M10,20121.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M11,22325.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2025-M12,25860.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2026-M01,1529.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2026-M02,2837.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2026-M03,4765.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2026-M04,6605.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,125,M,2026-M05,8470.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2010,23259
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2011,34926.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2012,34832.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2013,30328.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2014,26252.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2015,28607.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2016,35620.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2017,52873.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2018,74421.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2019,98108.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2020,121455
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2021,155179.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,A,2022,64771.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M01,3078.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M02,6600.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M03,11965.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M04,19143.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M05,27177.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M06,41853
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M07,54315
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M08,69012.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M09,88362.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M10,100855.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M11,119233.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2021-M12,155179.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M01,4125.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M02,8169
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M03,10143.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M04,12430.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M05,15296
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M06,18829.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M07,23724.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M08,30005.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M09,35866.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M10,42963.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M11,51481.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2022-M12,64771.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M01,3312.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M02,7405.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M03,12867.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M04,18762
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M05,25158.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M06,31751.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M07,39023.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M08,49039.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M09,58825.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M10,68366.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M11,80238.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2023-M12,103094.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M01,4270.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M02,9195.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M03,21951.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M04,32402.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M05,43570.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M06,52882.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M07,61429.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M08,71016.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M09,81425.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M10,95457.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M11,107247.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2024-M12,126479.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M01,4742.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M02,10129.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M03,17753.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M04,25339.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M05,36638.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M06,51970.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M07,66751.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M08,78753.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M09,91337.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M10,103207.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M11,114954.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2025-M12,137541
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2026-M01,5759.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,VOL_CONSTR_PRODUCTION,_Z,UA00000000000000000,TYPES_CONSTRUCTION,2,M,2026-M02,11632.5
