STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,REGION,PRICE_TYPE,NACE,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2017,18022
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2018,23895
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2019,33005
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2020,31173
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2021,38641
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2022,33316
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2023,43203
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2024,54365
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,A,2025,66439
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2015-Q1,3250
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2015-Q2,3441
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2015-Q3,3456
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2015-Q4,3658
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2016-Q1,3330
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2016-Q2,3672
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2016-Q3,3755
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2016-Q4,4062
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2017-Q1,3866
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2017-Q2,4298
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2017-Q3,4794
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2017-Q4,5064
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2018-Q1,5154
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2018-Q2,5822
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2018-Q3,6388
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2018-Q4,6531
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2019-Q1,7502
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2019-Q2,8093
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2019-Q3,8988
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2019-Q4,8422
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2020-Q1,7180
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2020-Q2,7210
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2020-Q3,8414
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2020-Q4,8369
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2021-Q1,8575
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2021-Q2,9377
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2021-Q3,10462
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2021-Q4,10227
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2022-Q1,9175
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2022-Q2,7372
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2022-Q3,8384
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2022-Q4,8385
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2023-Q1,11019
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2023-Q2,10222
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2023-Q3,10749
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2023-Q4,11213
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2024-Q1,13653
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2024-Q2,12809
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2024-Q3,13474
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2024-Q4,14429
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2025-Q1,16256
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2025-Q2,15921
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2025-Q3,16452
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2025-Q4,17810
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,PRICES_PY,SOTH,Q,2026-Q1,18705
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2015,1596006
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2016,1744449
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2017,1969954
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2018,2024777
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2019,2141108
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2020,2005087
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2021,2289881
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2022,1891051
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2023,2059921
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2024,2318245
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,A,2025,2511135
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2015-Q1,407976
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2015-Q2,358515
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2015-Q3,401599
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2015-Q4,427916
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2016-Q1,396063
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2016-Q2,359535
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2016-Q3,474093
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2016-Q4,514758
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2017-Q1,442424
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2017-Q2,415558
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2017-Q3,519870
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2017-Q4,592102
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2018-Q1,445423
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2018-Q2,430240
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2018-Q3,541814
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2018-Q4,607300
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2019-Q1,473154
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2019-Q2,470594
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2019-Q3,578417
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2019-Q4,618943
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2020-Q1,471939
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2020-Q2,380951
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2020-Q3,531464
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2020-Q4,620733
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2021-Q1,500196
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2021-Q2,471844
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2021-Q3,603067
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2021-Q4,714774
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2022-Q1,470167
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2022-Q2,351124
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2022-Q3,479837
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2022-Q4,589923
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2023-Q1,538048
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2023-Q2,465074
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2023-Q3,513020
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2023-Q4,543779
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2024-Q1,542736
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2024-Q2,567591
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2024-Q3,588628
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2024-Q4,619290
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2025-Q1,584527
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2025-Q2,591502
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2025-Q3,644269
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2025-Q4,690837
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CONST_PRICES_2021,_T,Q,2026-Q1,675454
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2015,1097854
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2016,1341115
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2017,1666806
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2018,1921302
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2019,1959945
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2020,1702946
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2021,2289881
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2022,2721793
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2023,3261563
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2024,3832450
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,A,2025,4630533
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2015-Q1,263833
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2015-Q2,255842
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2015-Q3,279179
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2015-Q4,299000
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2016-Q1,297742
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2016-Q2,297743
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2016-Q3,357989
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2016-Q4,387641
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2017-Q1,380437
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2017-Q2,388803
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2017-Q3,423232
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2017-Q4,474334
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2018-Q1,430246
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2018-Q2,436342
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2018-Q3,517096
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2018-Q4,537618
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2019-Q1,463327
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2019-Q2,490176
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2019-Q3,517496
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2019-Q4,488946
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2020-Q1,411051
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2020-Q2,334235
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2020-Q3,440859
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2020-Q4,516801
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2021-Q1,479220
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2021-Q2,514298
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2021-Q3,609208
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2021-Q4,687155
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,IMPORTS_GOODS,UA00000000000000000,CURR_PRICES,_T,Q,2022-Q1,536898
