STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PERIOD_OF_TIME,SEX,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,_T,A,2016,4827
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,_T,A,2020,11048
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,BACH_EQ,A,2016,4548
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,BACH_EQ,A,2020,10496
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,DOC_STUD_EQ,A,2020,17795
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,FRS_STG_SEC_EDU,A,2016,3336
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,FRS_STG_SEC_EDU,A,2020,7804
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,MAG_EQ,A,2016,6445
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,MAG_EQ,A,2020,15239
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,PRE_SCH_EDU,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,PRM_EDU,A,2016,2858
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,PRM_EDU,A,2020,5978
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,PST_SEC_NON_TERT,A,2016,3684
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,PST_SEC_NON_TERT,A,2020,8566
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,SEC_STG_SEC_EDU,A,2016,3538
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,SEC_STG_SEC_EDU,A,2020,8309
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,TERT_EQ,A,2016,4002
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,TERT_EQ,A,2020,9595
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,_T,A,2016,4827
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,EDUCATION_LEVEL,_T,A,2020,11048
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_1000_4999,A,2016,5079
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_1000_4999,A,2020,13067
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_100_499,A,2016,4743
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_100_499,A,2020,10711
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_10_49,A,2016,3805
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_10_49,A,2020,8513
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_5000_MORE,A,2016,6448
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_5000_MORE,A,2020,15008
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_500_999,A,2016,4850
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_500_999,A,2020,11578
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_50_99,A,2016,4305
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_50_99,A,2020,9469
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_UNDER_10,A,2016,3981
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,SZE_UNDER_10,A,2020,7202
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,_T,A,2016,4827
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,ENTERPRISE_SIZE,_T,A,2020,11048
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP1,A,2016,7593
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP1,A,2020,16676
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP11,A,2016,7665
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP11,A,2020,49485
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP111,A,2020,40541
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP112,A,2016,12101
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP112,A,2020,109121
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP114,A,2016,7157
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP114,A,2020,28236
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP12,A,2016,7719
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP12,A,2020,17433
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP121,A,2016,8272
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP121,A,2020,16999
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP122,A,2016,7437
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP122,A,2020,16880
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP123,A,2016,8105
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP123,A,2020,18830
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP13,A,2016,6037
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP13,A,2020,11388
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP131,A,2016,6037
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP131,A,2020,11388
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP14,A,2016,6894
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP14,A,2020,13322
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP141,A,2016,3198
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP141,A,2020,5440
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP143,A,2016,10957
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP143,A,2020,24954
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP144,A,2016,4176
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP144,A,2020,6600
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP145,A,2016,5500
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP145,A,2020,8244
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP146,A,2016,8145
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP146,A,2020,12405
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP147,A,2016,7201
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP147,A,2020,11718
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP148,A,2016,10443
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP148,A,2020,10736
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP149,A,2016,13612
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP149,A,2020,28142
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP2,A,2016,5537
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP2,A,2020,13650
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP21,A,2016,6867
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP21,A,2020,13994
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP211,A,2016,5638
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP211,A,2020,11715
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP212,A,2016,5665
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP212,A,2020,8484
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP213,A,2016,10969
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP213,A,2020,17588
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP214,A,2016,6249
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP214,A,2020,13449
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP22,A,2016,4484
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP22,A,2020,11266
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP221,A,2016,5158
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP221,A,2020,11686
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP222,A,2016,4429
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP222,A,2020,11243
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP223,A,2016,2988
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP223,A,2020,7430
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP23,A,2016,4910
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP23,A,2020,12228
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP231,A,2016,6066
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP231,A,2020,13336
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP232,A,2016,4873
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP232,A,2020,12111
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP233,A,2016,4268
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP233,A,2020,9490
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP234,A,2016,4762
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP234,A,2020,11160
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP235,A,2016,4379
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP235,A,2020,9894
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP24,A,2016,5881
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP24,A,2020,15483
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP241,A,2016,6021
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP241,A,2020,15065
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP242,A,2016,8808
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP242,A,2020,24971
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP243,A,2016,3790
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP243,A,2020,10255
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP244,A,2016,5536
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP244,A,2020,13146
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP245,A,2016,4668
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP245,A,2020,12042
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP246,A,2016,4655
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP246,A,2020,6626
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP247,A,2016,5328
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP247,A,2020,9548
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP248,A,2016,3959
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP248,A,2020,7379
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP249,A,2016,7964
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP249,A,2020,15793
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP3,A,2016,4552
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP3,A,2020,10461
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP31,A,2016,5888
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP31,A,2020,11926
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP311,A,2016,4969
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP311,A,2020,10665
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP312,A,2016,8172
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP312,A,2020,17496
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP313,A,2016,4958
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP313,A,2020,10906
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP314,A,2016,26862
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP314,A,2020,42557
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP315,A,2016,7218
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP315,A,2020,12623
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP32,A,2016,3327
